order_id,customer_id,order_date,status
8281,4620,2023-10-26,Processing
8282,1571,2023-11-02,Processing
8283,1734,2023-07-18,Returned
8284,760,2023-02-05,Processing
8285,2158,2023-10-06,Completed
8286,1352,2023-08-04,Processing
8287,3477,2023-03-15,Processing
8288,1269,2023-11-02,Completed
8289,1786,2023-02-24,Completed
8290,3950,2023-01-12,Returned
8291,2608,2023-03-24,Cancelled
8292,399,2023-02-01,Processing
8293,2631,2023-03-27,Cancelled
8294,2447,2023-08-20,Returned
8295,1670,2023-10-02,Completed
8296,239,2023-07-20,Completed
8297,3537,2023-02-20,Completed
8298,3862,2023-11-16,Returned
8299,3104,2023-09-13,Processing
8300,1147,2023-08-29,Returned
8301,1558,2023-07-24,Completed
8302,3739,2023-07-15,Processing
8303,2158,2023-09-01,Completed
8304,3452,2023-11-16,Completed
8305,300,2023-01-01,Returned
8306,3699,2023-03-30,Returned
8307,4054,2023-10-09,Cancelled
8308,4860,2023-05-19,Completed
8309,249,2023-03-28,Processing
8310,2569,2023-01-02,Completed
8311,4130,2023-12-15,Processing
8312,4324,2023-06-17,Cancelled
8313,4681,2023-04-29,Completed
8314,2861,2023-03-21,Processing
8315,724,2023-04-21,Processing
8316,570,2023-06-14,Cancelled
8317,220,2023-08-07,Returned
8318,1395,2023-01-05,Cancelled
8319,2835,2023-08-03,Processing
8320,2123,2023-07-14,Cancelled
8321,4232,2023-10-09,Returned
8322,4001,2023-01-06,Completed
8323,4350,2023-10-27,Cancelled
8324,3090,2023-02-27,Cancelled
8325,50,2023-12-03,Completed
8326,515,2023-10-29,Cancelled
8327,2792,2023-04-12,Returned
8328,2779,2023-02-17,Processing
8329,2619,2023-10-03,Cancelled
8330,1838,2023-06-12,Completed
8331,4672,2023-11-28,Completed
8332,1166,2023-07-15,Cancelled
8333,4999,2023-12-31,Completed
8334,2250,2023-11-20,Processing
8335,415,2023-05-12,Processing
8336,2269,2023-03-07,Completed
8337,1105,2023-03-24,Cancelled
8338,4859,2023-09-22,Cancelled
8339,4659,2023-08-17,Completed
8340,3357,2023-09-30,Processing
8341,2417,2023-08-07,Processing
8342,1935,2023-08-13,Cancelled
8343,204,2023-04-23,Processing
8344,69,2023-05-20,Returned
8345,516,2023-07-04,Processing
8346,3564,2023-06-22,Cancelled
8347,4457,2023-01-11,Processing
8348,1465,2023-06-08,Processing
8349,1653,2023-07-24,Completed
8350,707,2023-08-18,Returned
8351,1626,2023-01-26,Completed
8352,4753,2023-11-15,Processing
8353,3786,2023-06-08,Processing
8354,1346,2023-10-05,Completed
8355,344,2023-05-28,Returned
8356,3787,2023-09-23,Cancelled
8357,536,2023-03-24,Completed
8358,355,2023-01-26,Processing
8359,3543,2023-03-12,Processing
8360,983,2023-02-06,Cancelled
8361,1346,2023-05-13,Processing
8362,3010,2023-05-06,Processing
8363,527,2023-04-25,Cancelled
8364,931,2023-04-02,Processing
8365,2757,2023-08-30,Processing
8366,2283,2023-07-19,Returned
8367,1947,2023-07-26,Completed
8368,3928,2023-04-27,Returned
8369,2542,2023-08-07,Returned
8370,1917,2023-11-01,Processing
8371,3361,2023-08-31,Completed
8372,1594,2023-10-19,Completed
8373,2926,2023-10-09,Processing
8374,3626,2023-10-28,Returned
8375,1224,2023-11-13,Returned
8376,1960,2023-06-21,Returned
8377,966,2023-03-17,Completed
8378,4993,2023-07-28,Processing
8379,3679,2023-11-10,Completed
8380,4313,2023-04-15,Returned
8381,623,2023-01-26,Completed
8382,4449,2023-12-17,Completed
8383,4788,2023-03-20,Processing
8384,4727,2023-05-08,Processing
8385,2373,2023-05-17,Completed
8386,2949,2023-11-30,Cancelled
8387,3300,2023-02-05,Processing
8388,1169,2023-02-28,Cancelled
8389,4750,2023-08-18,Processing
8390,392,2023-05-04,Returned
8391,3810,2023-03-29,Cancelled
8392,2408,2023-12-03,Returned
8393,4865,2023-05-21,Returned
8394,4893,2023-09-30,Completed
8395,4261,2023-02-20,Returned
8396,4829,2023-02-24,Returned
8397,581,2023-12-03,Returned
8398,821,2023-05-30,Returned
8399,1248,2023-06-02,Completed
8400,124,2023-08-07,Completed
8401,4440,2023-08-07,Returned
8402,1875,2023-12-08,Cancelled
8403,524,2023-09-15,Processing
8404,3124,2023-02-14,Cancelled
8405,4225,2023-09-26,Returned
8406,3199,2023-11-07,Completed
8407,2786,2023-06-09,Returned
8408,2119,2023-10-05,Returned
8409,1211,2023-12-11,Completed
8410,1027,2023-02-24,Cancelled
8411,4118,2023-05-25,Processing
8412,4262,2023-08-23,Returned
8413,498,2023-06-28,Completed
8414,4530,2023-07-27,Processing
8415,2806,2023-05-16,Processing
8416,4933,2023-12-19,Processing
8417,1694,2023-10-02,Completed
8418,4759,2023-11-19,Returned
8419,725,2023-07-02,Completed
8420,376,2023-03-02,Returned
8421,4399,2023-03-04,Cancelled
8422,2453,2023-12-27,Processing
8423,3860,2023-08-03,Returned
8424,1687,2023-12-26,Cancelled
8425,4804,2023-05-19,Completed
8426,257,2023-05-14,Processing
8427,4495,2023-02-03,Returned
8428,3601,2023-07-12,Processing
8429,51,2023-12-21,Processing
8430,595,2023-11-16,Processing
8431,4914,2023-03-28,Completed
8432,4732,2023-07-29,Processing
8433,3874,2023-03-22,Returned
8434,3437,2023-11-18,Completed
8435,1073,2023-12-05,Cancelled
8436,1477,2023-07-09,Returned
8437,4871,2023-12-14,Completed
8438,3021,2023-08-21,Returned
8439,1665,2023-06-18,Returned
8440,4493,2023-09-08,Cancelled
8441,2731,2023-06-17,Completed
8442,1396,2023-08-19,Processing
8443,3898,2023-05-30,Returned
8444,4625,2023-06-01,Returned
8445,4781,2023-02-07,Returned
8446,4046,2023-10-24,Returned
8447,2661,2023-10-02,Returned
8448,2234,2023-04-15,Completed
8449,3323,2023-12-14,Returned
8450,4198,2023-12-18,Returned
8451,4219,2023-03-03,Returned
8452,2102,2023-01-16,Processing
8453,1307,2023-12-16,Processing
8454,1638,2023-05-30,Completed
8455,1141,2023-05-22,Returned
8456,616,2023-04-26,Returned
8457,4653,2023-11-08,Cancelled
8458,4210,2023-03-06,Processing
8459,1567,2023-11-06,Cancelled
8460,977,2023-07-13,Returned
8461,4797,2023-12-08,Returned
8462,1317,2023-06-10,Cancelled
8463,2340,2023-11-02,Completed
8464,4357,2023-12-27,Completed
8465,2097,2023-10-05,Cancelled
8466,379,2023-10-23,Returned
8467,3466,2023-02-08,Cancelled
8468,2272,2023-12-27,Processing
8469,1047,2023-06-18,Completed
8470,1008,2023-03-09,Cancelled
8471,110,2023-01-07,Completed
8472,2772,2023-03-26,Processing
8473,3884,2023-07-18,Returned
8474,2601,2023-05-12,Returned
8475,3244,2023-03-17,Returned
8476,1006,2023-09-07,Completed
8477,4794,2023-12-13,Processing
8478,306,2023-07-28,Cancelled
8479,959,2023-03-25,Returned
8480,954,2023-08-11,Completed
8481,2669,2023-09-10,Returned
8482,3539,2023-01-31,Processing
8483,2678,2023-12-21,Cancelled
8484,1631,2023-07-20,Returned
8485,1792,2023-02-21,Processing
8486,2604,2023-03-13,Completed
8487,1972,2023-01-21,Processing
8488,67,2023-01-16,Completed
8489,835,2023-01-16,Returned
8490,206,2023-06-24,Returned
8491,2834,2023-11-08,Processing
8492,4251,2023-12-04,Completed
8493,1715,2023-03-19,Processing
8494,1533,2023-08-28,Processing
8495,3146,2023-02-06,Returned
8496,3121,2023-08-20,Returned
8497,708,2023-08-01,Returned
8498,179,2023-07-12,Processing
8499,113,2023-03-01,Processing
8500,757,2023-07-08,Cancelled
8501,897,2023-09-24,Cancelled
8502,2869,2023-05-06,Processing
8503,159,2023-07-22,Cancelled
8504,786,2023-11-18,Processing
8505,1804,2023-02-01,Returned
8506,1840,2023-11-08,Completed
8507,3169,2023-09-18,Returned
8508,2299,2023-12-12,Processing
8509,4079,2023-04-04,Returned
8510,1543,2023-11-24,Processing
8511,4209,2023-04-10,Processing
8512,4355,2023-10-12,Cancelled
8513,2155,2023-11-11,Processing
8514,575,2023-01-25,Completed
8515,3039,2023-12-19,Cancelled
8516,1382,2023-12-23,Completed
8517,1223,2023-04-27,Processing
8518,2475,2023-07-18,Returned
8519,1502,2023-10-06,Processing
8520,859,2023-03-11,Processing
8521,3575,2023-12-01,Returned
8522,3730,2023-03-20,Returned
8523,2966,2023-12-20,Completed
8524,3192,2023-01-14,Cancelled
8525,1597,2023-01-29,Cancelled
8526,1562,2023-05-24,Cancelled
8527,2523,2023-12-09,Completed
8528,2600,2023-01-10,Completed
8529,2392,2023-02-16,Returned
8530,2676,2023-09-17,Cancelled
8531,2184,2023-01-12,Processing
8532,277,2023-10-25,Completed
8533,3883,2023-08-14,Processing
8534,3605,2023-09-17,Cancelled
8535,2079,2023-03-25,Cancelled
8536,4343,2023-12-14,Completed
8537,4507,2023-12-14,Completed
8538,4078,2023-01-06,Returned
8539,4169,2023-09-04,Processing
8540,1121,2023-02-04,Returned
8541,4769,2023-06-24,Returned
8542,2524,2023-03-06,Processing
8543,3371,2023-05-27,Cancelled
8544,4383,2023-02-26,Processing
8545,1909,2023-07-12,Cancelled
8546,3521,2023-01-13,Returned
8547,4308,2023-01-18,Cancelled
8548,4497,2023-09-03,Cancelled
8549,4751,2023-06-12,Cancelled
8550,3106,2023-12-09,Processing
8551,498,2023-04-24,Cancelled
8552,3588,2023-10-09,Processing
8553,4194,2023-08-21,Completed
8554,2414,2023-06-15,Completed
8555,3801,2023-11-18,Returned
8556,463,2023-01-26,Returned
8557,2761,2023-05-06,Processing
8558,3458,2023-11-09,Cancelled
8559,273,2023-10-08,Cancelled
8560,1151,2023-10-13,Completed
8561,3390,2023-10-10,Processing
8562,19,2023-05-19,Cancelled
8563,1617,2023-04-11,Cancelled
8564,3179,2023-01-11,Processing
8565,4082,2023-08-04,Returned
8566,412,2023-01-30,Processing
8567,742,2023-04-04,Processing
8568,2672,2023-04-26,Cancelled
8569,2780,2023-09-28,Completed
8570,2625,2023-10-18,Cancelled
8571,515,2023-02-08,Cancelled
8572,207,2023-01-24,Cancelled
8573,948,2023-09-21,Processing
8574,2442,2023-02-12,Processing
8575,1829,2023-06-19,Cancelled
8576,3599,2023-12-06,Cancelled
8577,2168,2023-06-18,Completed
8578,1657,2023-10-30,Returned
8579,602,2023-01-26,Cancelled
8580,712,2023-06-29,Processing
8581,1204,2023-05-30,Returned
8582,1392,2023-05-13,Returned
8583,2697,2023-05-23,Completed
8584,3273,2023-06-13,Returned
8585,4926,2023-04-11,Cancelled
8586,3132,2023-03-04,Cancelled
8587,3731,2023-04-03,Processing
8588,2667,2023-07-26,Cancelled
8589,550,2023-11-07,Cancelled
8590,4742,2023-03-13,Completed
8591,3983,2023-03-01,Returned
8592,1245,2023-01-29,Completed
8593,3887,2023-01-19,Returned
8594,4013,2023-03-14,Completed
8595,2550,2023-12-23,Processing
8596,3205,2023-09-03,Completed
8597,846,2023-11-09,Completed
8598,4546,2023-11-20,Processing
8599,44,2023-03-28,Cancelled
8600,659,2023-12-25,Cancelled
8601,4824,2023-07-02,Processing
8602,3931,2023-07-16,Processing
8603,2868,2023-09-01,Completed
8604,3648,2023-11-24,Processing
8605,2783,2023-04-28,Processing
8606,1692,2023-03-23,Returned
8607,2226,2023-09-04,Returned
8608,3067,2023-08-22,Cancelled
8609,1948,2023-12-31,Processing
8610,1366,2023-06-02,Completed
8611,3131,2023-09-29,Cancelled
8612,4534,2023-02-04,Cancelled
8613,4522,2023-08-01,Cancelled
8614,968,2023-07-30,Processing
8615,1405,2023-05-19,Processing
8616,486,2023-07-08,Completed
8617,1756,2023-10-27,Completed
8618,3631,2023-09-09,Cancelled
8619,2969,2023-05-30,Processing
8620,1580,2023-12-07,Completed
8621,2796,2023-08-07,Returned
8622,51,2023-03-23,Returned
8623,1660,2023-07-09,Cancelled
8624,4301,2023-08-22,Returned
8625,2788,2023-06-25,Cancelled
8626,4629,2023-08-20,Processing
8627,2156,2023-12-24,Cancelled
8628,4347,2023-03-04,Cancelled
8629,4231,2023-08-25,Processing
8630,3162,2023-02-02,Completed
8631,1615,2023-08-01,Completed
8632,2737,2023-03-01,Completed
8633,407,2023-01-02,Completed
8634,3380,2023-02-26,Cancelled
8635,4198,2023-10-28,Completed
8636,1385,2023-10-14,Returned
8637,3696,2023-05-18,Returned
8638,4500,2023-10-06,Completed
8639,4910,2023-08-02,Returned
8640,2903,2023-08-27,Returned
8641,1630,2023-10-12,Processing
8642,3263,2023-01-31,Processing
8643,1027,2023-07-25,Completed
8644,2990,2023-10-01,Cancelled
8645,2225,2023-01-11,Cancelled
8646,2921,2023-12-25,Processing
8647,4316,2023-02-16,Processing
8648,4269,2023-01-03,Cancelled
8649,2784,2023-05-10,Completed
8650,1414,2023-03-13,Cancelled
8651,4598,2023-06-08,Cancelled
8652,3649,2023-05-10,Returned
8653,2809,2023-01-22,Cancelled
8654,3332,2023-05-15,Processing
8655,2179,2023-01-20,Completed
8656,798,2023-08-08,Cancelled
8657,2847,2023-11-29,Returned
8658,930,2023-05-10,Processing
8659,4819,2023-02-01,Processing
8660,3092,2023-03-31,Returned
8661,2263,2023-09-16,Processing
8662,1334,2023-10-25,Returned
8663,1275,2023-11-29,Processing
8664,4584,2023-09-06,Processing
8665,3481,2023-06-22,Processing
8666,3343,2023-12-23,Processing
8667,1218,2023-02-16,Returned
8668,1465,2023-07-16,Cancelled
8669,4409,2023-02-03,Processing
8670,4175,2023-09-11,Returned
8671,4771,2023-09-05,Returned
8672,14,2023-02-11,Returned
8673,2294,2023-10-16,Cancelled
8674,2046,2023-05-03,Completed
8675,1038,2023-01-27,Returned
8676,4129,2023-02-28,Returned
8677,1460,2023-05-27,Returned
8678,257,2023-04-25,Cancelled
8679,4130,2023-07-18,Processing
8680,4074,2023-05-08,Cancelled
8681,1284,2023-06-02,Returned
8682,3488,2023-09-28,Completed
8683,2185,2023-12-05,Returned
8684,359,2023-03-24,Processing
8685,3792,2023-01-23,Completed
8686,4850,2023-01-11,Completed
8687,3188,2023-07-06,Cancelled
8688,4500,2023-04-26,Cancelled
8689,1226,2023-06-11,Processing
8690,2298,2023-04-13,Cancelled
8691,278,2023-08-31,Processing
8692,4208,2023-01-07,Completed
8693,1987,2023-12-28,Completed
8694,3545,2023-06-21,Completed
8695,2794,2023-09-13,Processing
8696,392,2023-09-04,Cancelled
8697,969,2023-07-11,Cancelled
8698,2191,2023-04-24,Cancelled
8699,2229,2023-01-23,Returned
8700,2627,2023-12-24,Completed
8701,2846,2023-11-10,Completed
8702,4365,2023-10-03,Returned
8703,3308,2023-05-16,Completed
8704,2601,2023-12-23,Completed
8705,2681,2023-07-14,Returned
8706,4371,2023-09-15,Completed
8707,4839,2023-10-05,Cancelled
8708,86,2023-03-11,Returned
8709,3135,2023-12-25,Completed
8710,4500,2023-12-26,Cancelled
8711,2240,2023-02-05,Processing
8712,3365,2023-04-18,Completed
8713,2046,2023-01-24,Returned
8714,1055,2023-05-20,Cancelled
8715,3402,2023-01-22,Processing
8716,3730,2023-12-05,Processing
8717,2670,2023-11-25,Completed
8718,276,2023-07-23,Processing
8719,4747,2023-08-12,Returned
8720,4091,2023-08-11,Processing
8721,1106,2023-03-22,Completed
8722,4682,2023-11-26,Processing
8723,2933,2023-07-10,Completed
8724,129,2023-10-13,Processing
8725,4352,2023-05-27,Cancelled
8726,4327,2023-10-09,Completed
8727,3569,2023-01-11,Returned
8728,2403,2023-10-03,Returned
8729,1648,2023-02-25,Processing
8730,3557,2023-06-22,Cancelled
8731,3892,2023-10-30,Processing
8732,2194,2023-07-23,Processing
8733,2048,2023-12-11,Cancelled
8734,3105,2023-09-05,Completed
8735,4356,2023-11-10,Returned
8736,2135,2023-09-23,Cancelled
8737,843,2023-01-22,Processing
8738,1972,2023-11-23,Completed
8739,4361,2023-01-24,Processing
8740,3904,2023-07-13,Completed
8741,3614,2023-04-06,Returned
8742,392,2023-09-20,Returned
8743,2280,2023-03-13,Completed
8744,901,2023-08-31,Returned
8745,4684,2023-02-07,Processing
8746,2495,2023-03-30,Completed
8747,1153,2023-01-28,Processing
8748,1295,2023-04-02,Completed
8749,466,2023-02-23,Processing
8750,2176,2023-06-08,Returned
8751,3246,2023-08-16,Cancelled
8752,488,2023-02-10,Processing
8753,2939,2023-02-06,Completed
8754,2627,2023-05-05,Returned
8755,950,2023-06-28,Completed
8756,4502,2023-11-28,Processing
8757,1050,2023-02-06,Completed
8758,4076,2023-04-11,Completed
8759,4460,2023-01-31,Processing
8760,1391,2023-07-09,Returned
8761,1084,2023-05-26,Returned
8762,4647,2023-03-31,Processing
8763,1659,2023-01-06,Returned
8764,4388,2023-05-19,Cancelled
8765,1818,2023-04-05,Completed
8766,191,2023-04-29,Processing
8767,461,2023-04-30,Cancelled
8768,2522,2023-05-03,Completed
8769,3477,2023-10-12,Processing
8770,2706,2023-06-28,Returned
8771,4367,2023-11-21,Processing
8772,1158,2023-01-07,Processing
8773,4267,2023-11-08,Completed
8774,28,2023-05-07,Completed
8775,4232,2023-03-18,Completed
8776,2973,2023-08-22,Cancelled
8777,3025,2023-11-14,Returned
8778,4984,2023-03-15,Processing
8779,1265,2023-09-28,Processing
8780,856,2023-11-05,Returned
8781,4026,2023-04-30,Processing
8782,1252,2023-02-04,Completed
8783,4605,2023-07-26,Processing
8784,3871,2023-09-27,Returned
8785,1327,2023-04-03,Cancelled
8786,1026,2023-06-26,Cancelled
8787,362,2023-10-01,Returned
8788,1219,2023-06-28,Processing
8789,606,2023-05-09,Processing
8790,1671,2023-05-05,Cancelled
8791,4812,2023-01-27,Processing
8792,2298,2023-03-05,Cancelled
8793,2195,2023-03-01,Returned
8794,4444,2023-08-07,Returned
8795,1278,2023-08-05,Processing
8796,399,2023-06-18,Completed
8797,2173,2023-05-29,Completed
8798,2811,2023-09-27,Cancelled
8799,2653,2023-04-26,Returned
8800,2940,2023-09-02,Cancelled
8801,822,2023-05-28,Returned
8802,4998,2023-04-02,Cancelled
8803,945,2023-03-26,Cancelled
8804,3479,2023-03-28,Cancelled
8805,2780,2023-04-30,Processing
8806,4430,2023-12-06,Completed
8807,4451,2023-01-24,Returned
8808,1197,2023-03-30,Cancelled
8809,1213,2023-02-06,Completed
8810,824,2023-12-08,Cancelled
8811,1897,2023-09-28,Cancelled
8812,4264,2023-01-12,Returned
8813,2416,2023-04-05,Processing
8814,536,2023-01-31,Cancelled
8815,3011,2023-12-16,Returned
8816,2628,2023-08-21,Processing
8817,3778,2023-12-06,Processing
8818,950,2023-11-24,Completed
8819,3509,2023-10-27,Completed
8820,4303,2023-10-13,Cancelled
8821,544,2023-02-04,Completed
8822,3901,2023-01-21,Returned
8823,3754,2023-04-21,Returned
8824,4225,2023-11-15,Completed
8825,2083,2023-12-14,Returned
8826,2867,2023-05-25,Returned
8827,2247,2023-01-12,Cancelled
8828,1837,2023-09-01,Cancelled
8829,77,2023-05-26,Returned
8830,369,2023-08-27,Completed
8831,4622,2023-04-02,Returned
8832,349,2023-11-12,Processing
8833,4602,2023-11-19,Processing
8834,4739,2023-04-25,Processing
8835,4334,2023-01-15,Cancelled
8836,1456,2023-09-29,Completed
8837,2186,2023-01-22,Returned
8838,3812,2023-04-28,Completed
8839,3273,2023-04-05,Completed
8840,3683,2023-09-14,Completed
8841,1847,2023-11-27,Processing
8842,1855,2023-09-19,Returned
8843,2986,2023-03-28,Cancelled
8844,4451,2023-11-14,Completed
8845,2626,2023-02-27,Completed
8846,2895,2023-08-18,Processing
8847,559,2023-04-18,Processing
8848,2897,2023-01-19,Returned
8849,1918,2023-12-31,Cancelled
8850,1255,2023-05-21,Cancelled
8851,1682,2023-06-09,Processing
8852,1815,2023-04-10,Returned
8853,663,2023-09-22,Completed
8854,4117,2023-08-26,Returned
8855,3326,2023-08-26,Cancelled
8856,1242,2023-02-18,Processing
8857,3144,2023-06-14,Completed
8858,3038,2023-10-14,Completed
8859,162,2023-02-28,Cancelled
8860,4226,2023-07-02,Completed
8861,1951,2023-05-27,Returned
8862,4321,2023-10-28,Cancelled
8863,1782,2023-04-06,Cancelled
8864,4676,2023-02-12,Completed
8865,1478,2023-12-20,Cancelled
8866,3031,2023-09-14,Processing
8867,3987,2023-08-01,Returned
8868,107,2023-07-08,Cancelled
8869,2669,2023-05-11,Processing
8870,4936,2023-12-13,Completed
8871,1165,2023-10-27,Cancelled
8872,1158,2023-10-16,Processing
8873,2247,2023-05-17,Completed
8874,667,2023-01-30,Processing
8875,2127,2023-05-26,Completed
8876,2942,2023-11-08,Returned
8877,512,2023-04-15,Cancelled
8878,250,2023-10-14,Returned
8879,889,2023-07-10,Returned
8880,1024,2023-06-27,Cancelled
8881,4695,2023-12-11,Returned
8882,4849,2023-08-27,Returned
8883,600,2023-01-01,Processing
8884,3023,2023-04-20,Completed
8885,2531,2023-12-04,Returned
8886,2884,2023-10-02,Cancelled
8887,2065,2023-08-22,Processing
8888,1759,2023-03-05,Completed
8889,3570,2023-09-01,Returned
8890,1243,2023-02-22,Returned
8891,4330,2023-09-19,Cancelled
8892,2296,2023-01-17,Returned
8893,1926,2023-10-29,Cancelled
8894,2063,2023-08-22,Returned
8895,3396,2023-03-14,Returned
8896,441,2023-12-23,Cancelled
8897,2744,2023-04-01,Completed
8898,7,2023-01-06,Processing
8899,1587,2023-07-17,Cancelled
8900,826,2023-12-31,Completed
8901,3825,2023-07-15,Completed
8902,1269,2023-10-23,Cancelled
8903,3437,2023-12-13,Processing
8904,3439,2023-11-18,Cancelled
8905,1311,2023-05-17,Returned
8906,4034,2023-09-24,Returned
8907,1628,2023-04-26,Completed
8908,1037,2023-02-12,Returned
8909,478,2023-08-19,Processing
8910,2679,2023-02-27,Cancelled
8911,715,2023-07-25,Processing
8912,1677,2023-10-21,Completed
8913,2163,2023-04-04,Returned
8914,509,2023-02-05,Returned
8915,382,2023-08-18,Cancelled
8916,1181,2023-08-15,Processing
8917,1846,2023-07-02,Processing
8918,4371,2023-09-19,Cancelled
8919,1719,2023-05-11,Returned
8920,1101,2023-03-06,Completed
8921,1861,2023-07-05,Completed
8922,2092,2023-04-27,Cancelled
8923,718,2023-07-05,Cancelled
8924,318,2023-10-01,Cancelled
8925,4630,2023-05-31,Processing
8926,1777,2023-12-18,Returned
8927,2285,2023-05-31,Returned
8928,1245,2023-02-05,Cancelled
8929,1334,2023-11-22,Completed
8930,3670,2023-04-05,Processing
8931,1201,2023-05-14,Cancelled
8932,1795,2023-06-11,Processing
8933,2702,2023-02-13,Cancelled
8934,1455,2023-10-27,Processing
8935,1934,2023-10-10,Completed
8936,747,2023-12-22,Completed
8937,841,2023-08-28,Completed
8938,2496,2023-02-21,Completed
8939,1089,2023-10-08,Returned
8940,793,2023-03-15,Returned
8941,1268,2023-10-22,Processing
8942,1551,2023-08-26,Cancelled
8943,2691,2023-06-16,Returned
8944,293,2023-05-20,Cancelled
8945,4023,2023-05-19,Processing
8946,1405,2023-08-23,Cancelled
8947,1649,2023-01-03,Completed
8948,2817,2023-09-13,Completed
8949,3911,2023-10-05,Returned
8950,2919,2023-01-04,Processing
8951,1398,2023-09-27,Returned
8952,1694,2023-07-31,Returned
8953,1038,2023-08-04,Returned
8954,3853,2023-09-27,Processing
8955,1563,2023-01-16,Completed
8956,1113,2023-03-05,Completed
8957,1292,2023-08-27,Returned
8958,1162,2023-01-16,Cancelled
8959,1030,2023-02-21,Completed
8960,4338,2023-01-19,Completed
8961,4258,2023-11-21,Processing
8962,2740,2023-04-03,Completed
8963,979,2023-09-18,Completed
8964,518,2023-10-25,Returned
8965,4994,2023-01-17,Returned
8966,783,2023-04-21,Processing
8967,2832,2023-11-24,Processing
8968,4181,2023-12-26,Cancelled
8969,138,2023-04-04,Completed
8970,754,2023-01-10,Returned
8971,2954,2023-07-31,Returned
8972,4809,2023-08-25,Completed
8973,2456,2023-09-11,Processing
8974,2835,2023-01-16,Returned
8975,580,2023-05-24,Processing
8976,3256,2023-02-11,Returned
8977,3267,2023-01-03,Returned
8978,4650,2023-06-05,Cancelled
8979,396,2023-06-22,Returned
8980,1938,2023-01-24,Completed
8981,4906,2023-10-02,Completed
8982,2590,2023-03-16,Completed
8983,3035,2023-02-09,Processing
8984,170,2023-10-29,Returned
8985,2338,2023-02-09,Processing
8986,3240,2023-03-03,Cancelled
8987,3416,2023-08-26,Returned
8988,3569,2023-09-02,Completed
8989,3217,2023-01-18,Cancelled
8990,3485,2023-05-20,Cancelled
8991,4836,2023-03-23,Returned
8992,1842,2023-07-08,Completed
8993,3761,2023-04-18,Processing
8994,4553,2023-08-22,Returned
8995,3027,2023-09-25,Completed
8996,3966,2023-04-14,Cancelled
8997,1602,2023-05-14,Returned
8998,1147,2023-12-10,Cancelled
8999,4327,2023-02-02,Completed
9000,2685,2023-08-25,Processing
9001,112,2023-12-02,Processing
9002,593,2023-06-27,Cancelled
9003,2440,2023-01-12,Cancelled
9004,1239,2023-12-17,Cancelled
9005,2795,2023-08-17,Returned
9006,2415,2023-11-05,Completed
9007,2130,2023-09-26,Cancelled
9008,2854,2023-12-24,Cancelled
9009,2870,2023-05-11,Cancelled
9010,3599,2023-09-06,Processing
9011,3804,2023-02-27,Cancelled
9012,1527,2023-01-04,Completed
9013,1970,2023-08-24,Processing
9014,952,2023-06-22,Completed
9015,1503,2023-11-18,Processing
9016,4468,2023-02-05,Processing
9017,3337,2023-10-06,Returned
9018,110,2023-08-25,Processing
9019,3987,2023-10-02,Processing
9020,2355,2023-10-23,Completed
9021,226,2023-11-24,Completed
9022,3012,2023-02-27,Cancelled
9023,4127,2023-12-29,Returned
9024,614,2023-01-18,Processing
9025,99,2023-02-05,Returned
9026,811,2023-05-09,Cancelled
9027,3338,2023-01-01,Returned
9028,2700,2023-03-05,Processing
9029,4910,2023-03-03,Completed
9030,1020,2023-11-27,Returned
9031,3026,2023-05-26,Processing
9032,3529,2023-09-29,Cancelled
9033,3887,2023-01-17,Processing
9034,2980,2023-10-07,Returned
9035,3341,2023-04-08,Processing
9036,797,2023-08-15,Processing
9037,1958,2023-08-31,Returned
9038,3067,2023-07-20,Returned
9039,3021,2023-06-28,Cancelled
9040,2681,2023-09-27,Processing
9041,4442,2023-08-22,Completed
9042,4820,2023-04-22,Returned
9043,2949,2023-03-07,Processing
9044,3732,2023-12-04,Completed
9045,1102,2023-12-15,Completed
9046,1038,2023-09-02,Processing
9047,4232,2023-09-02,Processing
9048,792,2023-03-13,Processing
9049,4175,2023-12-23,Completed
9050,1779,2023-02-18,Processing
9051,4801,2023-12-12,Returned
9052,982,2023-07-09,Completed
9053,1266,2023-10-20,Returned
9054,744,2023-06-26,Returned
9055,2432,2023-06-10,Processing
9056,375,2023-05-30,Returned
9057,1754,2023-03-11,Processing
9058,3898,2023-02-02,Completed
9059,2537,2023-10-11,Returned
9060,1992,2023-12-10,Processing
9061,2929,2023-09-17,Cancelled
9062,3447,2023-11-18,Processing
9063,592,2023-03-18,Cancelled
9064,4629,2023-04-20,Processing
9065,2570,2023-11-01,Cancelled
9066,2873,2023-05-19,Returned
9067,1177,2023-02-04,Cancelled
9068,1336,2023-08-23,Returned
9069,4694,2023-11-26,Returned
9070,113,2023-07-19,Processing
9071,3773,2023-11-21,Returned
9072,1846,2023-05-31,Completed
9073,1988,2023-02-03,Cancelled
9074,4830,2023-05-04,Processing
9075,1986,2023-02-01,Returned
9076,3293,2023-09-29,Cancelled
9077,3243,2023-11-20,Cancelled
9078,253,2023-11-06,Completed
9079,124,2023-05-04,Cancelled
9080,1237,2023-11-12,Processing
9081,624,2023-03-19,Processing
9082,3157,2023-03-17,Returned
9083,3137,2023-03-01,Returned
9084,3390,2023-03-26,Processing
9085,3418,2023-03-21,Cancelled
9086,1656,2023-06-21,Cancelled
9087,1267,2023-09-15,Completed
9088,2946,2023-10-06,Returned
9089,1161,2023-08-09,Cancelled
