order_item_id,order_id,product_id,quantity,item_price
21356,113,9,1,10.61
21357,4434,906,4,282.64
21358,8282,182,5,331.68
21359,6927,43,9,115.77
21360,9692,632,1,14.35
21361,1054,306,9,484.73
21362,1564,113,6,186.14
21363,8549,942,3,360.66
21364,3727,319,3,238.55
21365,6690,433,4,132.16
21366,4555,766,5,476.99
21367,8663,231,9,277.55
21368,2915,991,6,173.44
21369,2987,480,5,369.55
21370,2621,415,6,312.47
21371,7170,959,6,353.42
21372,9334,136,9,415.97
21373,4404,512,7,85.43
21374,4660,680,7,35.31
21375,1039,956,4,234.07
21376,6568,691,5,16.09
21377,55,901,7,108.84
21378,8114,415,8,87.0
21379,9494,903,6,383.85
21380,7413,766,8,392.74
21381,7126,941,9,70.98
21382,3468,47,1,159.35
21383,1495,142,4,356.46
21384,4134,793,9,105.46
21385,3704,85,5,177.19
21386,4866,431,4,186.79
21387,183,93,9,40.6
21388,1237,430,2,103.2
21389,8813,429,2,111.85
21390,9737,159,8,366.44
21391,4128,564,8,147.61
21392,235,895,5,372.55
21393,73,772,6,260.72
21394,5768,118,5,44.97
21395,1790,558,8,113.26
21396,8820,157,6,27.23
21397,8860,433,6,482.98
21398,4024,193,7,413.85
21399,8786,608,2,137.9
21400,2261,257,9,179.28
21401,4263,836,3,356.23
21402,7389,468,9,230.92
21403,6546,699,5,302.04
21404,6935,232,1,18.07
21405,7457,766,4,462.72
21406,9161,421,6,132.96
21407,8371,78,3,329.99
21408,6315,378,6,475.24
21409,6118,692,1,332.0
21410,2052,248,9,378.26
21411,4432,375,9,483.23
21412,8387,846,4,338.67
21413,2941,758,2,255.55
21414,3629,512,8,267.91
21415,7635,642,7,25.63
21416,5464,21,1,46.0
21417,9424,797,6,282.31
21418,3699,76,5,270.63
21419,1960,338,2,256.3
21420,1527,422,5,74.08
21421,7840,672,6,464.73
21422,6930,681,6,454.33
21423,3520,790,2,152.55
21424,1696,484,1,203.73
21425,5897,426,4,195.59
21426,7991,140,4,116.0
21427,6467,313,9,168.66
21428,377,469,1,496.99
21429,779,520,1,287.3
21430,5276,156,8,449.9
21431,3344,825,5,367.47
21432,5993,181,9,439.63
21433,3596,726,6,186.04
21434,2500,976,3,322.8
21435,587,204,1,189.05
21436,7490,753,6,409.63
21437,9247,529,3,384.18
21438,3000,277,4,391.5
21439,6745,563,3,102.1
21440,8802,903,7,429.75
21441,8999,957,9,498.97
21442,2484,724,5,416.0
21443,5796,996,6,244.09
21444,7910,566,5,156.19
21445,2700,425,3,69.3
21446,7485,828,3,208.62
21447,9544,556,4,138.6
21448,109,333,5,218.88
21449,8718,745,7,31.22
21450,1499,29,9,150.29
21451,6098,683,5,480.78
21452,9142,933,2,64.12
21453,1668,61,9,41.53
21454,3185,955,5,346.21
21455,7454,61,6,414.97
21456,4948,840,9,52.9
21457,8798,20,4,478.71
21458,9817,940,3,23.21
21459,4918,56,4,438.55
21460,7429,688,8,416.29
21461,6862,330,7,335.86
21462,4403,911,7,318.68
21463,1058,761,1,392.87
21464,6313,204,2,43.59
21465,1369,440,3,191.66
21466,8103,184,1,50.59
21467,5739,46,9,81.4
21468,9864,441,9,415.27
21469,4634,45,5,352.42
21470,3739,464,4,186.65
21471,9120,554,3,206.04
21472,3626,446,9,340.45
21473,5201,8,2,321.2
21474,2737,852,8,246.26
21475,8897,14,7,375.77
21476,8475,229,2,108.88
21477,3684,794,3,154.4
21478,971,102,2,37.09
21479,489,501,3,288.96
21480,7462,297,4,380.91
21481,8362,749,5,265.06
21482,7151,29,2,186.8
21483,9785,703,7,103.81
21484,8758,781,4,282.21
21485,9610,354,1,73.05
21486,7356,982,4,273.52
21487,8577,474,9,96.77
21488,3136,994,5,52.32
21489,4177,443,2,482.67
21490,6924,303,6,34.41
21491,3257,216,7,441.73
21492,7513,760,2,479.14
21493,8430,789,2,348.45
21494,7464,351,3,482.96
21495,6443,524,4,380.23
21496,4833,618,5,94.0
21497,2577,24,3,281.17
21498,2072,789,4,360.67
21499,8524,516,7,298.58
21500,3130,793,6,213.39
21501,4285,8,2,168.48
21502,3536,676,7,455.55
21503,6366,802,2,424.58
21504,353,114,3,428.4
21505,3123,562,1,194.68
21506,5208,238,6,218.32
21507,2032,859,4,487.74
21508,9052,796,9,435.69
21509,2927,62,4,334.99
21510,5826,861,6,158.06
21511,4045,127,8,185.25
21512,7882,733,5,355.04
21513,7592,714,3,26.27
21514,4621,300,9,460.94
21515,1171,160,3,161.02
21516,5641,520,9,161.85
21517,4918,438,2,5.58
21518,5246,401,8,331.89
21519,9798,908,6,262.14
21520,7307,637,9,243.93
21521,5802,602,5,214.4
21522,6746,244,4,151.49
21523,8264,195,2,214.53
21524,2293,618,1,7.45
21525,4675,459,4,153.1
21526,9426,206,8,463.2
21527,194,71,9,412.26
21528,8922,922,1,317.3
21529,8228,869,2,415.01
21530,5198,417,3,273.43
21531,7189,428,8,52.15
21532,8437,496,9,233.32
21533,3467,32,3,462.27
21534,5213,678,4,37.1
21535,8121,212,8,369.57
21536,5946,522,3,351.44
21537,5496,847,6,165.1
21538,6320,463,1,434.01
21539,1782,710,7,332.63
21540,9408,247,5,113.03
21541,616,729,4,321.87
21542,4164,129,8,414.74
21543,5275,710,8,439.21
21544,8646,333,7,475.02
21545,1532,75,1,28.97
21546,4562,984,6,83.21
21547,6572,980,3,89.22
21548,1776,90,8,123.71
21549,7137,793,3,344.0
21550,9342,52,8,211.38
21551,3707,820,5,64.7
21552,5156,12,5,487.5
21553,7406,46,8,55.03
21554,5347,649,3,441.08
21555,83,813,4,172.75
21556,9716,292,1,66.04
21557,6795,137,9,30.95
21558,4937,97,3,239.77
21559,1108,936,8,209.79
21560,2075,162,1,246.44
21561,7738,88,1,335.74
21562,4475,53,6,139.39
21563,8573,109,6,5.76
21564,637,45,7,271.7
21565,800,894,1,30.47
21566,4013,865,3,409.65
21567,283,161,4,405.16
21568,4310,285,9,64.75
21569,9372,934,8,476.55
21570,2047,816,4,204.32
21571,6674,973,7,281.73
21572,855,594,9,376.41
21573,617,827,8,99.13
21574,3231,318,5,10.3
21575,2089,767,9,370.36
21576,3874,291,5,396.47
21577,7673,431,3,331.49
21578,4615,827,6,312.86
21579,9221,699,3,451.66
21580,1045,386,2,442.24
21581,646,601,7,52.1
21582,941,956,3,104.92
21583,343,902,5,323.52
21584,1667,537,9,45.05
21585,2465,53,4,275.8
21586,38,980,9,74.1
21587,4432,380,6,473.06
21588,251,590,3,198.54
21589,5008,114,1,119.81
21590,7239,900,8,379.09
21591,264,968,4,106.75
21592,6528,994,6,428.65
21593,5887,860,2,414.18
21594,9607,312,4,131.11
21595,5106,258,8,169.52
21596,1622,145,2,21.71
21597,1754,708,6,153.01
21598,8754,503,2,85.84
21599,3583,816,8,22.63
21600,1158,994,3,475.68
21601,5509,923,9,471.35
21602,9958,979,6,314.14
21603,4157,860,3,234.53
21604,3836,614,2,237.17
21605,5862,290,8,318.17
21606,3104,352,4,126.93
21607,4753,681,8,345.12
21608,1046,607,7,18.21
21609,8016,774,2,327.89
21610,2858,262,7,261.72
21611,1103,540,4,349.2
21612,7304,136,6,308.23
21613,6446,641,8,131.67
21614,6003,336,9,271.09
21615,8579,490,4,331.77
21616,1613,979,3,13.02
21617,1566,274,2,484.21
21618,3356,222,4,191.09
21619,2508,336,2,139.64
21620,2201,993,3,357.87
21621,4005,123,1,395.27
21622,5811,604,7,211.81
21623,8999,943,6,304.5
21624,3784,976,1,135.75
21625,641,523,9,352.69
21626,5926,518,6,251.24
21627,4087,910,5,74.05
21628,2100,880,1,411.65
21629,7868,740,5,450.44
21630,7899,534,2,175.82
21631,8434,1000,7,188.8
21632,5790,215,6,387.19
21633,3750,415,4,428.85
21634,4747,796,3,264.81
21635,9627,403,5,433.1
21636,7196,627,3,14.08
21637,1434,726,9,86.59
21638,6503,385,6,432.59
21639,9632,963,2,337.65
21640,4278,968,7,322.25
21641,4888,653,8,329.52
21642,8104,691,9,59.86
21643,5934,513,4,432.78
21644,7508,541,1,53.37
21645,4449,397,8,106.22
21646,8669,810,1,370.6
21647,9511,285,5,123.46
21648,5329,862,2,402.97
21649,5195,400,8,364.6
21650,5351,828,5,372.42
21651,5697,105,6,214.42
21652,3658,674,7,281.72
21653,9481,503,4,226.36
21654,269,40,5,371.12
21655,2936,963,9,65.02
21656,9214,349,6,229.99
21657,90,222,8,396.96
21658,1926,951,4,114.09
21659,3248,442,4,221.32
21660,1149,564,8,149.07
21661,9795,64,3,226.47
21662,5298,994,5,29.96
21663,9995,4,3,240.22
21664,8197,944,1,206.3
21665,5933,456,3,469.07
21666,3062,879,6,130.71
21667,431,18,6,133.23
21668,8582,342,7,79.53
21669,8016,10,3,128.6
21670,3543,883,9,471.97
21671,1374,782,9,315.61
21672,4840,947,2,12.72
21673,4180,374,8,22.05
21674,453,366,2,18.36
21675,8515,351,2,130.27
21676,4015,99,6,33.49
21677,6050,814,8,38.2
21678,5659,706,1,221.72
21679,9321,829,8,8.8
21680,9302,898,8,13.15
21681,2551,419,4,311.82
21682,8698,34,6,350.34
21683,7029,349,2,482.59
21684,9372,838,1,244.46
21685,496,452,7,286.21
21686,5037,577,7,298.3
21687,7138,675,3,375.39
21688,386,176,3,210.57
21689,3615,47,1,492.59
21690,4772,218,1,251.98
21691,7281,221,2,68.2
21692,1897,11,3,375.09
21693,7009,190,4,262.15
21694,3518,883,8,326.76
21695,811,900,5,259.48
21696,883,86,2,327.13
21697,9595,545,7,229.21
21698,3795,930,8,198.39
21699,9481,607,3,98.49
21700,5308,330,6,169.21
21701,9090,419,8,23.59
21702,8122,181,6,250.49
21703,9409,284,6,218.12
21704,5230,535,8,62.22
21705,2956,49,1,283.26
21706,2954,844,2,446.78
21707,3571,733,3,258.05
21708,5743,2,7,29.12
21709,5185,589,1,210.79
21710,1089,868,4,456.6
21711,317,623,3,476.46
21712,6239,154,8,423.8
21713,7971,145,7,218.35
21714,395,299,1,192.78
21715,5316,609,9,147.04
21716,9766,315,4,75.85
21717,1063,889,7,450.86
21718,2424,726,6,341.08
21719,4552,834,3,411.79
21720,4372,586,6,54.35
21721,5675,807,7,89.96
21722,3582,538,5,22.14
21723,6549,734,4,225.95
21724,4259,918,6,220.29
21725,9835,715,8,417.54
21726,4896,790,7,19.55
21727,6948,344,3,260.81
21728,7785,954,2,371.78
21729,7237,29,5,320.87
21730,5229,115,9,482.42
21731,1543,266,5,440.67
21732,2900,482,1,90.55
21733,1479,110,9,199.18
21734,9204,665,2,374.66
21735,9624,405,2,213.57
21736,8649,957,6,214.29
21737,5011,630,3,110.34
21738,4052,635,5,87.18
21739,3577,935,5,330.27
21740,7836,717,3,494.06
21741,8096,834,8,464.37
21742,6654,763,3,433.97
21743,2293,134,6,490.47
21744,4880,252,5,94.6
21745,7206,513,7,219.03
21746,1139,505,6,74.21
21747,2546,284,9,240.47
21748,9553,726,2,47.38
21749,3191,907,6,340.47
21750,8248,935,5,225.61
21751,4520,124,9,436.89
21752,4978,197,2,119.36
21753,6705,402,8,200.06
21754,6192,532,7,5.65
21755,5766,332,1,235.69
21756,8430,469,3,46.21
21757,3040,859,4,466.32
21758,8581,314,8,476.03
21759,8877,946,2,279.28
21760,3984,681,8,221.36
21761,187,610,2,240.44
21762,3429,658,3,176.68
21763,7759,674,8,221.28
21764,6755,66,9,253.11
21765,3389,245,5,481.38
21766,5070,974,4,203.16
21767,2935,359,3,377.27
21768,4372,321,3,367.47
21769,6935,126,9,479.79
21770,5988,732,4,30.07
21771,6860,361,2,48.06
21772,3970,283,4,290.1
21773,2752,30,3,241.03
21774,8174,598,5,311.08
21775,1576,332,4,269.13
21776,6504,768,2,383.75
21777,1260,385,1,445.06
21778,1057,225,1,269.05
21779,5661,297,1,49.11
21780,8737,240,3,59.05
21781,6244,369,2,115.68
21782,6801,958,4,431.06
21783,330,769,3,291.96
21784,2170,645,7,191.37
21785,9771,944,8,184.41
21786,3007,645,5,35.3
21787,5841,71,6,142.67
21788,7146,852,7,183.22
21789,2524,282,9,47.45
21790,4223,305,1,211.09
21791,2916,838,2,197.5
21792,9965,602,1,475.92
21793,5675,829,9,239.43
21794,1957,259,2,331.22
21795,6190,167,2,440.19
21796,2073,590,5,442.52
21797,873,689,9,311.18
21798,7498,270,3,262.73
21799,6005,532,8,163.76
21800,6438,442,1,228.81
21801,7334,428,2,41.77
21802,8449,137,8,86.32
21803,4918,703,1,190.19
21804,4033,506,9,16.46
21805,3261,446,4,359.47
21806,7167,262,3,296.37
21807,8886,450,3,428.4
21808,7443,614,1,87.89
21809,4038,105,8,466.39
21810,7202,299,4,451.41
21811,556,832,1,271.1
21812,5610,97,5,186.57
21813,6643,812,8,433.66
21814,9470,5,8,470.81
21815,5229,141,3,85.07
21816,9140,376,4,291.21
21817,4581,655,4,254.03
21818,4374,749,3,270.48
21819,398,512,6,39.24
21820,222,887,3,193.99
21821,2366,930,6,78.76
21822,1778,184,5,436.74
21823,4061,201,2,229.75
21824,3955,346,8,419.54
21825,5729,30,7,112.63
21826,775,824,7,432.93
21827,340,124,6,74.01
21828,7,470,9,81.3
21829,1297,921,4,493.92
21830,288,488,5,19.25
21831,893,324,9,20.6
21832,6991,637,3,57.07
21833,8909,815,3,98.59
21834,4280,284,8,38.9
21835,1854,293,6,475.53
21836,570,842,2,154.28
21837,4719,73,3,482.84
21838,8835,251,8,438.84
21839,3673,127,5,383.91
21840,6992,804,2,18.37
21841,6774,897,3,365.06
21842,2552,222,2,191.85
21843,110,331,5,438.26
21844,3651,153,5,278.37
21845,3220,331,9,120.13
21846,732,297,6,305.2
21847,5694,695,2,267.71
21848,8760,581,1,347.65
21849,5557,731,7,130.55
21850,7105,471,7,494.96
21851,9550,57,6,336.39
21852,7264,979,2,195.96
21853,1072,501,8,296.73
21854,7974,3,4,206.86
21855,7446,904,7,433.74
21856,5072,816,8,470.67
21857,7371,571,7,454.82
21858,2247,881,3,216.95
21859,1921,804,8,112.68
21860,6013,695,4,304.85
21861,8316,591,8,283.49
21862,6344,845,5,36.68
21863,75,478,9,426.03
21864,1989,169,3,23.62
21865,8349,74,2,22.63
21866,7288,571,4,368.62
21867,3084,162,2,472.04
21868,3819,542,2,350.58
21869,3692,89,1,392.38
21870,5240,318,8,459.04
21871,8275,70,1,166.14
21872,3066,823,8,309.5
21873,7955,500,9,182.64
21874,2234,869,6,394.77
21875,9977,977,7,399.3
21876,2091,612,6,245.63
21877,5629,1000,1,385.23
21878,4169,96,1,197.68
21879,4013,790,1,341.84
21880,1878,375,3,159.76
21881,7187,353,7,67.1
21882,6309,534,8,413.86
21883,2315,868,1,21.41
21884,9656,594,6,242.32
21885,5248,220,8,478.36
21886,3993,397,5,5.5
21887,2915,466,2,467.95
21888,9534,791,4,49.13
21889,3935,995,4,288.93
21890,2702,914,4,222.64
21891,4045,74,8,102.62
21892,34,499,6,356.53
21893,2146,66,9,150.42
21894,6460,270,1,374.32
21895,7488,416,1,200.03
21896,9472,507,2,26.05
21897,5674,926,5,218.33
21898,405,147,6,327.94
21899,4712,837,3,65.41
21900,1925,762,1,413.12
21901,7622,688,7,303.36
21902,882,96,1,452.86
21903,6024,890,7,459.93
21904,2903,330,9,482.99
21905,9790,645,1,218.37
21906,1246,206,8,170.51
21907,8632,935,9,425.31
21908,5368,234,8,334.39
21909,116,683,1,183.62
21910,4501,403,4,448.01
21911,9471,331,4,132.31
21912,297,483,1,455.44
21913,7693,167,7,401.93
21914,2949,870,7,209.04
21915,8128,982,9,182.1
21916,2606,500,8,441.95
21917,6478,827,3,245.17
21918,7922,749,2,384.81
21919,1095,750,3,324.28
21920,5102,94,8,92.71
21921,1075,180,6,451.38
21922,16,350,3,311.4
21923,1528,239,2,166.37
21924,8243,946,1,183.82
21925,3200,203,8,121.95
21926,9796,214,3,296.16
21927,7801,266,3,97.62
21928,1993,107,5,183.66
21929,2954,851,5,470.08
21930,6472,374,9,26.76
21931,5823,271,5,361.91
21932,932,316,7,71.58
21933,2016,35,7,184.21
21934,6445,547,7,288.94
21935,7419,1,5,491.62
21936,6406,559,3,163.53
21937,2139,959,7,99.68
21938,4290,109,8,314.79
21939,3401,111,4,240.43
21940,9280,245,6,134.04
21941,8418,274,5,367.33
21942,8637,26,2,389.5
21943,1903,316,1,367.74
21944,3604,658,6,417.85
21945,9675,319,6,341.33
21946,5453,553,7,343.36
21947,8437,722,5,224.76
21948,4049,43,1,291.83
21949,805,978,6,342.59
21950,8044,736,4,262.49
21951,9124,294,7,345.54
21952,1761,250,2,442.25
21953,6306,667,9,216.79
21954,7999,689,7,223.42
21955,8217,312,5,389.62
21956,4396,989,2,161.36
21957,5345,689,1,43.16
21958,8266,425,5,194.33
21959,7882,724,5,259.35
21960,7983,188,3,143.06
21961,7457,895,9,338.62
21962,4188,355,1,271.1
21963,1411,599,5,153.38
21964,3613,312,4,89.81
21965,7340,716,2,367.64
21966,4781,446,1,5.52
21967,4468,629,4,186.32
21968,5356,739,6,160.33
21969,9258,574,8,65.38
21970,3996,612,2,481.17
21971,6869,682,2,167.69
21972,8803,886,6,426.04
21973,7646,156,4,232.67
21974,4216,37,9,293.07
21975,1839,788,4,298.99
21976,5649,547,2,281.85
21977,6685,438,1,469.93
21978,6945,327,6,293.29
21979,7296,354,1,495.95
21980,3574,262,6,177.25
21981,7615,19,8,311.93
21982,5700,362,6,472.86
21983,8186,8,4,338.14
21984,7153,432,2,129.64
21985,6183,478,5,419.48
21986,473,450,5,264.82
21987,9349,784,8,365.08
21988,4420,373,3,17.97
21989,8244,878,2,202.49
21990,7092,536,1,321.73
21991,9620,921,2,339.82
21992,5879,653,2,271.1
21993,6661,119,1,25.08
21994,4456,457,8,401.24
21995,5780,926,8,317.31
21996,7405,9,4,52.47
21997,68,447,3,432.99
21998,9366,168,1,313.73
21999,4577,775,8,424.43
22000,6057,720,8,417.8
22001,8453,998,4,347.58
22002,1650,800,5,146.82
22003,677,957,4,387.24
22004,7224,572,5,167.67
22005,6552,861,4,173.93
22006,3940,363,9,335.19
22007,4339,563,1,453.25
22008,6658,552,3,225.93
22009,9871,883,7,283.08
22010,9385,847,6,116.57
22011,666,267,8,336.71
22012,4863,329,6,157.46
22013,9794,16,8,444.2
22014,1910,281,1,5.94
22015,7453,416,9,241.82
22016,6598,714,5,416.6
22017,188,906,2,150.46
22018,8897,478,1,245.1
22019,7691,441,4,57.34
22020,9559,596,8,62.4
22021,7391,297,3,320.45
22022,335,380,4,405.02
22023,6601,994,2,34.94
22024,7616,65,2,110.53
22025,356,160,2,218.18
22026,1923,616,1,479.39
22027,4328,863,5,52.45
22028,3339,176,5,382.97
22029,796,566,3,307.7
22030,190,125,3,213.07
22031,7452,75,8,150.12
22032,9006,634,7,190.55
22033,2167,553,4,214.33
22034,9872,505,8,438.34
22035,2059,339,9,493.06
22036,6071,882,6,478.55
22037,4394,573,7,77.41
22038,9413,135,7,19.36
22039,9820,949,5,110.33
22040,2381,477,4,155.29
22041,9592,614,2,232.44
22042,8326,53,1,258.67
22043,5052,228,8,188.51
22044,2710,865,2,462.37
22045,1280,100,8,363.83
22046,553,922,9,348.69
22047,6332,477,4,290.7
22048,6873,829,1,281.26
22049,1154,349,6,218.59
22050,6920,35,8,222.48
22051,4159,259,1,469.96
22052,955,366,5,296.04
22053,5566,965,1,210.37
22054,6869,481,7,247.4
22055,236,320,6,465.08
22056,1109,139,4,176.04
22057,1797,902,8,498.78
22058,3474,130,8,196.91
22059,5286,973,2,397.14
22060,7396,961,5,38.68
22061,9583,987,1,207.46
22062,5530,808,3,77.6
22063,2212,383,3,149.45
22064,2642,618,3,205.53
22065,3229,911,3,282.08
22066,927,99,2,73.98
22067,5823,414,7,224.53
22068,2922,774,7,466.03
22069,3828,866,4,256.25
22070,7336,21,8,38.53
22071,8313,736,8,102.24
22072,966,441,4,401.72
22073,4214,695,6,156.31
22074,3720,852,6,425.28
22075,3914,355,5,153.96
22076,3180,703,4,281.73
22077,3371,905,9,295.1
22078,6819,308,6,328.56
22079,5907,805,7,372.36
22080,5139,198,5,497.96
22081,3092,458,2,8.38
22082,9969,757,6,388.81
22083,8964,521,3,400.48
22084,4657,481,6,110.74
22085,3578,635,3,141.31
22086,6298,912,8,301.57
22087,1539,32,7,109.05
22088,2868,358,1,303.27
22089,3550,112,4,94.65
22090,6528,724,2,279.6
22091,8996,980,6,395.67
22092,4777,259,5,487.06
22093,179,910,2,223.65
22094,8807,277,1,183.47
22095,1755,328,7,401.29
22096,7696,116,9,136.38
22097,8239,238,9,228.05
22098,8016,984,3,97.76
22099,6702,687,6,391.74
22100,6327,533,1,212.04
22101,6498,298,1,303.96
22102,2535,864,6,84.79
22103,8408,657,6,468.95
22104,2940,552,5,494.62
22105,5766,58,6,198.36
22106,2900,115,5,421.93
22107,2877,388,6,76.87
22108,9429,554,9,379.26
22109,1008,855,7,410.07
22110,4830,313,3,276.7
22111,6465,548,9,288.08
22112,8058,253,6,392.79
22113,2160,52,5,127.93
22114,3185,918,4,93.12
22115,8566,857,1,371.85
22116,1287,452,7,248.09
22117,8560,522,5,443.89
22118,4474,152,1,496.44
22119,4921,931,4,427.6
22120,3926,882,1,98.11
22121,4770,846,4,224.98
22122,3117,660,7,327.09
22123,1295,366,9,150.93
22124,3977,509,2,420.11
22125,6866,52,4,226.07
22126,6391,759,1,59.08
22127,174,270,6,123.27
22128,7326,935,8,299.83
22129,7819,585,3,343.77
22130,4982,250,5,350.64
22131,3835,674,1,86.24
22132,2430,596,5,383.43
22133,6568,835,1,52.88
22134,8006,460,5,477.8
22135,7790,499,9,386.13
22136,7463,112,7,352.24
22137,8885,103,7,112.42
22138,874,12,9,75.03
22139,3097,810,5,77.51
22140,8950,470,8,119.39
22141,3625,739,7,418.42
22142,5554,232,6,331.77
22143,1566,927,6,484.16
22144,3117,504,7,50.89
22145,8501,455,3,354.37
22146,8346,649,5,427.13
22147,9159,894,2,243.02
22148,1164,563,5,34.12
22149,2817,37,8,325.86
22150,8577,150,7,312.51
22151,2796,137,3,471.87
22152,1057,464,7,413.27
22153,9924,116,2,274.34
22154,7346,960,4,61.09
22155,9862,575,2,32.46
22156,4077,341,7,451.84
22157,3775,329,5,239.79
22158,1460,396,9,322.72
22159,8134,795,7,359.53
22160,6,116,2,279.9
22161,4787,815,4,431.46
22162,6939,329,3,34.69
22163,9834,475,2,383.37
22164,8169,796,2,382.36
22165,8110,35,8,119.84
22166,3830,363,6,64.67
22167,7035,166,3,321.0
22168,5351,608,8,169.59
22169,5521,681,3,12.57
22170,6871,835,5,222.46
22171,4881,696,1,321.08
22172,8809,649,1,459.24
22173,9078,387,2,219.24
22174,2071,563,7,76.33
22175,6951,228,1,218.13
22176,161,589,7,383.29
22177,9410,433,9,52.97
22178,4179,226,5,96.89
22179,168,990,6,140.68
22180,3913,720,7,230.93
22181,2703,993,8,458.86
22182,2603,675,2,383.64
22183,4440,16,2,313.78
22184,4108,998,9,404.69
22185,3606,168,6,442.05
22186,9746,837,7,233.92
22187,450,8,5,372.36
22188,4670,438,1,462.81
22189,4028,673,8,268.34
22190,6735,435,1,382.83
22191,2538,734,1,491.24
22192,2710,386,2,238.87
22193,2958,166,5,337.68
22194,2665,312,4,226.08
22195,1790,742,4,359.26
22196,4103,532,1,197.05
22197,3235,52,1,68.16
22198,319,905,2,444.64
22199,2178,321,2,357.05
22200,429,578,1,497.5
22201,901,275,8,364.76
22202,9813,912,3,423.31
22203,7423,745,8,478.59
22204,749,453,5,34.33
22205,6145,864,3,429.16
22206,4873,276,6,59.86
22207,4290,875,2,439.93
22208,7532,308,1,387.72
22209,1028,654,9,235.63
22210,1141,634,3,407.47
22211,8101,717,7,203.95
22212,8430,91,9,365.61
22213,4826,931,4,103.09
22214,4554,441,9,40.23
22215,1755,634,4,334.47
22216,6993,418,2,209.62
22217,1611,699,6,114.23
22218,4440,592,9,85.31
22219,9680,668,3,437.77
22220,4759,939,2,177.35
22221,6520,419,5,414.29
22222,246,399,7,90.69
22223,9470,259,6,233.0
22224,6843,987,4,221.4
22225,7059,923,9,119.14
22226,1557,639,1,102.25
22227,1558,883,1,250.03
22228,2223,4,7,230.16
22229,2333,213,5,393.24
22230,8497,406,4,239.55
22231,8985,69,5,169.12
22232,8599,873,3,242.98
22233,2967,231,1,459.39
22234,4003,791,9,78.76
22235,1361,983,5,458.65
22236,9246,909,6,350.45
22237,440,572,8,334.41
22238,4354,283,6,219.31
22239,783,631,3,183.61
22240,2611,306,8,374.64
22241,234,975,2,307.05
22242,6667,268,7,327.98
22243,4489,138,6,311.64
22244,8654,49,2,34.43
22245,1752,742,4,260.3
22246,839,732,3,183.81
22247,3210,875,1,401.94
22248,2785,35,3,296.4
22249,5595,934,7,220.54
22250,1352,182,6,496.43
22251,206,120,3,338.34
22252,1095,788,2,441.78
22253,185,268,6,461.21
22254,6746,771,7,372.64
22255,6903,770,2,212.69
22256,5503,476,7,248.71
22257,6689,278,3,83.27
22258,5779,803,6,310.11
22259,2730,237,5,258.59
22260,7894,244,1,110.93
22261,314,521,9,25.31
22262,8420,855,4,435.18
22263,6802,254,5,20.11
22264,3094,785,3,193.38
22265,4096,654,7,282.2
22266,2740,244,4,267.0
22267,927,928,4,269.32
22268,3337,955,9,117.24
22269,3122,616,3,168.91
22270,6886,698,5,7.96
22271,7543,36,3,462.85
22272,2356,161,2,304.81
22273,8729,970,6,410.19
22274,7375,576,8,362.53
22275,4171,141,5,283.9
22276,5773,674,2,259.24
22277,9634,901,5,226.02
22278,3400,454,6,278.66
22279,5696,929,1,105.02
22280,6738,133,3,200.88
22281,7930,984,7,277.74
22282,609,623,9,368.12
22283,612,712,8,394.05
22284,1021,274,4,431.89
22285,241,601,6,178.24
22286,2053,18,9,297.01
22287,5335,996,7,270.89
22288,1603,922,2,204.06
22289,4490,852,6,171.3
22290,9607,276,8,9.71
22291,369,871,1,92.73
22292,2077,360,1,72.99
22293,9639,893,1,153.71
22294,7110,984,4,183.14
22295,8201,852,2,143.45
22296,3517,877,7,397.32
22297,4430,772,4,103.13
22298,5046,22,7,135.28
22299,8585,895,2,253.92
22300,1852,217,3,145.77
22301,5428,853,1,448.45
22302,8971,466,9,307.96
22303,3432,493,6,171.86
22304,9891,494,7,228.88
22305,4483,201,4,214.22
22306,6253,265,4,445.81
22307,6483,699,8,294.21
22308,3272,289,1,189.0
22309,3509,873,7,250.16
22310,6977,263,4,184.51
22311,3893,417,4,385.59
22312,3112,66,8,14.26
22313,4318,511,6,251.44
22314,1867,456,5,127.4
22315,9245,609,9,120.01
22316,927,955,2,96.59
22317,3773,803,7,252.78
22318,5928,93,2,57.77
22319,2096,672,5,262.23
22320,9019,769,3,303.62
22321,4696,629,9,449.82
22322,770,863,6,383.91
22323,6715,180,6,326.59
22324,8649,35,3,404.4
22325,9265,296,9,179.03
22326,2776,428,7,268.39
22327,5368,295,5,47.33
22328,6434,532,7,263.68
22329,4631,353,2,197.51
22330,7699,215,6,456.93
22331,5503,899,5,154.35
22332,2972,53,6,344.92
22333,4401,140,8,345.37
22334,1643,648,3,358.03
22335,1018,448,8,342.08
22336,4043,681,9,441.86
22337,9656,879,5,300.0
22338,1512,634,5,428.42
22339,5618,651,7,338.44
22340,6276,26,4,441.23
22341,4472,727,3,365.72
22342,1722,550,3,231.56
22343,687,645,9,138.93
22344,4467,288,1,455.0
22345,4251,197,9,70.4
22346,6389,112,8,435.43
22347,3278,655,1,327.85
22348,5956,957,8,307.06
22349,3500,875,4,270.48
22350,1445,820,6,149.73
22351,8280,471,8,305.92
22352,1530,369,1,240.86
22353,3186,382,4,202.65
22354,13,28,2,322.42
22355,5277,147,1,45.52
22356,8512,310,4,304.47
22357,4388,378,3,498.82
22358,4869,81,9,26.15
22359,9876,15,1,239.89
22360,5597,781,6,229.55
